id|name|description|comics|series|stories|events
1009528|Randall||7|3|11|0
1011326|Randall Flagg||1|1|1|0
1010767|Random||3|3|2|0
1010838|Rattler||0|0|0|0
1011154|Ravenous||5|2|5|1
1010892|Rawhide Kid||125|7|375|0
1009531|Raza||35|13|31|2
1009532|Reaper||18|8|21|1
1009533|Reavers||16|5|15|0
1015000|Reavers (Ultimate)||2|2|1|0
1011249|Red 9||0|0|0|0
1009534|Red Ghost||14|12|15|0
1011238|Red Ghost (Ultimate)||0|0|0|0
1014666|Red Guardian (Alexei Shostakov)||7|5|6|0
1011360|Red Hulk||100|28|135|5
1017099|Red Hulk (HAS)|US Army General Thunderbolt Ross used to a be a huge pain in Hulk's you know what! But as the saying goes, if you can't beat 'em, join 'em! He decided to supersize himself and join the team as Red! Just as cranky as before, Red still gives Hulk a hard time, but deep down he loves being a part of the Agents of S.M.A.S.H. - that, and his Gatling Laser Cannon. |1|1|1|0
1011436|Red She-Hulk||41|10|44|4
1011155|Red Shift||2|1|2|1
1009535|Red Skull||173|88|210|7
1010965|Red Skull (Albert Malik)||0|0|0|0
1010837|Red Wolf||24|11|27|1
1011390|Redwing||22|9|32|0
1011376|Reptil||57|10|69|3
1011189|Retro Girl||1|1|1|0
1011330|Revanche||1|1|1|0
1009537|Rhino||73|44|82|2
1009702|Rhodey||12|7|18|0
1011401|Richard Fisk||0|0|0|0
1009379|Rick Jones||196|43|263|5
1015006|Rick Jones (Ultimate)||0|0|0|0
1011348|Ricochet||7|2|7|0
1009542|Rictor||119|24|126|5
1009543|Riptide||11|7|9|2
1009544|Risque||13|5|12|1
1009545|Robbie Robertson||69|24|71|1
1010792|Robert Baldwin ||0|0|0|0
1009235|Robin Chapel||0|0|0|0
1010744|Rocket Raccoon|A genetically-engineered alien with a knack for big guns and fast ships, Rocket serves as the backbone of the Guardians of the Galaxy!|94|44|104|4
1017314|Rocket Raccoon (Marvel Heroes)||0|0|0|0
1010769|Rocket Racer||1|1|1|0
1010692|Rockslide||28|14|31|3
1009546|Rogue||630|164|785|25
1010967|Rogue (Age of Apocalypse)||9|4|9|1
1017319|Rogue (Deadpool)||0|0|0|0
1010966|Rogue (Ultimate)||36|9|59|0
1017478|Rogue (X-Men: Battle of the Atom)||0|0|0|0
1010781|Roland Deschain||10|6|10|0
1011398|Romulus||22|7|23|1
1010344|Ronan||56|26|62|5
1010710|Ronin||16|10|17|2
1011117|Roughhouse||7|3|5|0
1009549|Roulette||1|1|2|0
1009595|Roxanne Simpson||0|0|0|0
1009311|Rumiko Fujikawa||8|1|13|0
1010747|Runaways|The teens who became the Runaways found that some family secrets are bigger than others when they witnessed their parents, part of a cabal known as the Pride, murdering a young girl during a secret sacrificial ritual. |137|36|170|1
1009551|Russian||0|0|0|0
1009552|S.H.I.E.L.D.||165|72|196|1
1009553|Sabra|Ruth Bat-Seraph is an Israeli national who, along with her family, was taken to a special community by the Israeli government when her genetic mutation manifested.|21|13|21|0
1009554|Sabretooth||309|113|326|8
1010969|Sabretooth (Age of Apocalypse)||21|7|21|1
1010970|Sabretooth (House of M)||1|1|1|1
1010968|Sabretooth (Ultimate)||23|7|39|0
1009555|Sage||39|16|44|0
1011325|Salem's Seven (Ultimate)||4|1|8|0
1011126|Sally Floyd||7|3|6|1
1011156|Salo||1|1|1|1
1009558|Sandman||120|45|150|0
1010711|Santa Claus||2|2|4|0
1009559|Saracen (Muzzafar Lambert)||0|0|0|0
1009560|Sasquatch (Walter Langkowski)||96|35|114|4
1011035|Satana||33|15|48|0
1009561|Sauron||63|27|67|1
1011048|Scalphunter||26|7|26|2
1010861|Scarecrow (Ebenezer Laughton)|Realizing the criminal potential of his abilities, Umberto stole a flock of trained birds from a fellow performer to assist him in his new costumed criminal guise as the Scarecrow.|13|12|13|0
1011197|Scarlet Spider (Ben Reilly)||77|29|82|0
1011426|Scarlet Spider (Kaine)||82|20|89|1
1009562|Scarlet Witch||545|189|615|17
1010972|Scarlet Witch (Age of Apocalypse)||0|0|0|0
1017308|Scarlet Witch (Marvel Heroes)||0|0|0|0
1010971|Scarlet Witch (Ultimate)||29|14|41|0
1010790|Scorpion (Carmilla Black)|Carmilla Black is a genetically engineered human, created by Advanced Idea Mechanics (A.I.M.).|9|3|9|1
1009563|Scorpion (Mac Gargan)||37|17|36|1
1011079|Scorpion (Ultimate)||1|1|1|0
1009565|Scourge||8|5|9|0
1011230|Scrambler|Korean national Kim Il Sung was the youngest member of the Marauders, the superhuman assassins responsible for massacring the underground mutant community known as the Morlocks.|2|2|2|1
1009566|Scream (Donna Diego)|Out of the five alien symbiotes that were forcefully extracted from Venom (while bonded with Eddie Brock) by the Life Foundation, Donna's is the only one still active today that is not bonded to Hybrid.|10|5|10|0
1011242|Screwball|Trained in parkour, Screwball, fairly new to the New York City superhuman criminal community, specializes in recording he crimes and broadcasting them live over the internet.|9|4|14|0
1009581|Sebastian Shaw|Sebastian Shaw was invited to join the elite Hellfire Club and quickly worked his way into a position within the Inner Circle.|41|22|42|5
1011368|Secret Warriors||42|8|70|3
1009568|Selene|The long-standing Black Queen of the Hellfire Club's Inner Circle, Selene Gallio professes to have lived for several millennia, and to have been a foe of the ancient sorcerer, Kulan Gath.|27|15|28|1
1009569|Senator Kelly||1|1|1|0
1009570|Sentinel||65|28|67|5
1011323|Sentinels||58|31|54|4
1009571|Sentry (Robert Reynolds)|Empowered by the enigmatic Professor's secret formula, high school student Robert Reynolds became a superhuman.|110|45|118|7
1011167|Ser Duncan||1|1|1|0
1009572|Serpent Society||9|7|10|3
1010345|Sersi|Sersi is a member of the Eternals, a species diverted from humanity by experiments conducted by the Celestials one million years ago.|57|23|60|1
1009573|Shadow King|One of the oldest and more powerful mutants ever, Amahl Farouk has been a threat to mankind at least for decades. He was the first evil mutant met by Charles Xavier, convincing him of the need of the X-Men.|26|15|24|2
1010973|Shadow King (Age of Apocalypse)||2|1|2|1
1009574|Shadowcat||15|11|15|0
1010975|Shadowcat (Age of Apocalypse)|Katherine Pryde lived in the suburbs of Illinois and kept her mutant abilities a secret.|10|1|10|0
1010974|Shadowcat (Ultimate)|After fourteen-year-old Kitty Pryde's mutant powers emerged, causing terrifying incidents where she uncontrollably phased out of the family apartment in to moving traffic andsewers, her mother Theresa contacted Professor Xavier.|9|5|13|0
1011406|Shadu the Shady|Shadu the Shady claimed to travel to many unseen magical lands and witnessed miracles he would duplicate at a club called the 53rd Card.|1|1|1|0
1009575|Shalla-bal||10|4|10|0
1009576|Shaman|Dr. Michael Twoyoungmen was a surgeon who found that modern science was insufficient to accomplish everything he wished to do, and so he turned to mysticism that his grandfather told him about.|48|11|54|2
1014979|Shane Yamada-Jones||0|0|0|0
1009577|Shang-Chi|Shang-Chi is the son of an internationally-renowned and powerful criminal mastermind whose childhood was a lonely one, full of constant training in rigorous mental and martial arts, with only limited contact with his parents.|126|65|271|6
1015001|Shang-Chi (Ultimate)||8|5|10|0
1009578|Shanna the She-Devil|The only daughter of a wealthy diamond miner, Shanna grew up in the Zaire jungles, where, at age six, she witnessed her father’s accidental fatal shooting of her mother, starting a lifelong loathing of firearms.|75|30|92|1
1010712|Shape|"Often clashing with the heroes of the Squadron Supreme, the Shape was later subjected to the mind-altering behavior modification device used as part of the Squadron Supreme's ""Utopia Program."""|5|4|6|0
1009579|Shard|Shard and her older brother Bishop were raised in the 21st Century, some eighty years into an alternate future, by their grandmother, in a timeline in which the X-Men were betrayed by one of their own and killed, causing a disaster that caused the government to place a stylized 'M' tattoo over the left eyes of all mutants.|28|5|34|1
1009228|Sharon Carter||114|44|141|4
1010895|Sharon Ventura||9|4|17|0
1009580|Shatterstar|Shatterstar is Gaveedra Seven, the product of bio-engineering on an otherdimensional world, who was at one point merged with an Earth mutant named Benjamin Russell, the nature of whose genetic mutation remains unknown.|136|35|161|5
1017111|She-Hulk (HAS)|She-Hulk is the Hulk's action-loving cousin. She's unbelievably strong, pilots the group's heavily armed Jump Jet, and uses a pair of Gamma Gauntlets that give her fists an added energy wallop. As the most competitive member of the team, She-Hulk never backs down from a fight, arm-wrestling match, or burping contest!  |1|1|1|0
1009583|She-Hulk (Jennifer Walters)|Seriously wounded, young lawyer Jennifer Walters was given a blood transfusion by her cousin Bruce Banner. Usually in better control of her powers and temper than the Hulk, She-Hulk has been a high profile New York lawyer as well as an upstanding member of both the Avengers and Fantastic Four.|498|161|571|15
1011392|She-Hulk (Lyra)||24|6|32|3
1017331|She-Hulk (Marvel War of Heroes)||0|0|0|0
1011393|She-Hulk (Ultimate)||2|2|2|0
1015035|Shen||0|0|0|0
1011168|Sheva Callister||0|0|0|0
1011093|Shi'Ar||17|10|17|1
1011381|Shinko Yamashiro||0|0|0|0
1009582|Shinobi Shaw|Shinobi Shaw is the illegitimate son of Sebastian Shaw, who was rejected and abandoned by his father at an early age and grew tired of waiting to inherit his father's wealth and wearied of the elder Shaw's contempt for his decadent lifestyle.|5|3|6|0
1009584|Shiva||6|4|5|0
1011394|Shiver Man|The Shiver Man is an undead bounty hunter who has worked with Nick Fury and Wolverine.|1|1|1|0
1009585|Shocker (Herman Schultz)|Herman Schultz is a career criminal who, after several prison terms for robbery, built a battle suit that sent out shock waves to quickly open safes as well as give him a significant advantage over the New York police.|37|24|42|4
1010858|Shockwave|Lancaster Sneed was a secret agent working for the United Kingdom’s MI:6, but no one esteemed him as highly as himself, and despite his pride, he was wounded in an explosion on his first field assignment and forced to undergo a radical surgery that grafted metal plates and cybernetic systems to his body.|1|1|5|0
1010824|Shooting Star||1|1|1|0
1009586|Shotgun||4|4|3|0
1009587|Shriek|Shriek became a groupie for a rock band and a drug dealer on the side until the vigilantes Cloak and Dagger happened by during one of her deals.|7|3|8|1
1009588|Sif|Sif was born a second generation goddess of Asgard and eventually became Thor's lover.|171|47|182|2
1010848|Silhouette|Silhouette Chord is a descendant of the Dragon's Breadth cult, which spent centuries trying to master the Well of All Things, a hidden interdimensional mystic energy breach in Cambodia.|5|4|7|2
1017815|Silk (Cindy Moon)||57|18|57|1
1010856|Silk Fever||0|0|0|0
1010339|Silver Centurion||0|0|0|0
1009589|Silver Fox|Silver Fox was a young member of the Blackfoot Indian tribe who, in the early 1910s, fell in love with a young mutant named Logan and shared a cabin with him in a remote community in the Canadian Rockies.|14|4|17|0
1009590|Silver Sable|Silver Sable trained her entire life, becoming a master of a wide variety of weapons and training in all forms of hand-to-hand combat in preparation for the day she would inherit leadership of the Wild Pack.|70|30|79|0
1009591|Silver Samurai|Keniuchio Harada is the mutant son of the former Japanese crimelord Shingen Harada.|39|22|32|0
1010976|Silver Samurai (Age of Apocalypse)|Silver Samurai was a mutant rebel in his homeland of Japan, where, alongside Sunfire, he stood as the last line of defense against the hordes of Apocalypse.|13|2|13|0
1009592|Silver Surfer|When Zenn-La was threatened by the world-devouring entity known as Galactus, Norrin Radd stood up for his home planet and offered to work for Galactus, finding him new planets to eat, in exchange for saving his own. Years later, the Surfer has protected Earth and many other planets, becoming one of the greatest heroes in the universe.|541|176|791|13
1010864|Silverclaw|When her father died, Lupe was taken in by the Church orphanage, despite their misgivings about her “ungodly” powers.|21|6|22|0
1009594|Silvermane|Silvio Manfredi has been a career criminal for most of his life.|18|11|16|1
1010898|Sin||55|17|71|3
1011265|Sinister Six||33|10|38|1
1014975|Sir Ram||0|0|0|0
1010834|Siren (Earth-93060)|Jennifer Pearson appeared on the Ultra hero scene as Siren after being held hostage by her fathers foe known as Mannequin.|0|0|0|0
1010745|Sister Grimm||7|3|7|1
1011223|Skaar|The Hulk fathered a son while on the planet Sakaar, but thought him killed while still in his mother's womb; he was wrong.|78|15|97|3
1017101|Skaar (HAS)|"No one knows where Skaar, the savage sword-swinger, came from, but one thing is for sure...he's a Hulk. The intensity of Skaarâ€™s war cry ""Skaar Slash!"" is matched only by his ferocious appetite. Although he is a great asset in the fight against evil, Skaar is just as destructive at home as he is on the battlefield. "|1|1|1|0
1009598|Skin|"Angelo Espinosa, a founding member of Generation X, code-named ""Skin"" due to his mutant ability to extend and control his extra skin in any number of ways."|12|7|13|1
1011157|Skreet|The Proemial God Aegis revealed that Skreet was a Chaos Mite, a race of very small and powerful beings, which were deemed unstable by the Cosmic Consonance.|5|3|4|1
1009599|Skrulls||132|62|141|5
1015002|Skrulls (Ultimate)||2|2|2|0
1009600|Skullbuster (Cylla Markham)||3|3|3|0
1011057|Slapstick|"Steven Harmon's powers have been described as ""all of the abilities of a Saturday morning cartoon character."""|32|10|35|5
1011070|Slayback|Ten years ago, Slayback was killed by Deadpool before returning from the dead to break into Department K, from which he stole the Weapon X Program files of Kane and Deadpool.|1|1|1|0
1009601|Sleeper||8|5|8|0
1010761|Sleepwalker|Sleepwalkers are guardians of the Mindscape -- they apprehended beings that invade the sleeping minds of humans.|13|8|13|1
1009602|Slipstream|Australian mutant siblings Heather and Davis Cameron were sent to live in Surfer's Paradise by their father in an effort to spare them from his life as Viceroy, godfather of Australian organized crime.|5|2|5|0
1010874|Slyde|A scientist at Beemont Manufacturing, Jalome Beacher created a chemical that could be used to coat a surface and thereby eliminate all friction between it and any other object, which he used, after being downsized, to rob banks and his former employers.|1|1|1|0
1009603|Smasher (Vril Rokk)|Smasher is a member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire.|17|11|10|1
1010845|Smiling Tiger||0|0|0|0
1009606|Snowbird|Narya's origins trace back to ancient times when the Eskimo Gods of the North battled the mystical Great Beasts for the fate of the world.|48|12|68|3
1010855|Solo (James Bourne)|James Bourne was drafted to a top-secret special forces operation where he endured ten months of hard and brutal training to earn his place in the new counter-terrorist group Omega Strike.|21|10|20|1
1010693|Songbird|"Melissa Gold grew up on the streets, adopting her mother's name ""Mimi"" as part of a hard, cold persona she developed as a survival mechanism."|43|14|48|2
1011373|Sons of the Tiger||5|4|22|0
1009607|Spacker Dave||0|0|0|0
1010705|Spectrum||43|17|43|1
1010833|Speed|Tommy Shepherd may be the son of the Scarlet Witch and the Vision, and thus the twin brother of Wiccan.|14|10|15|3
1011032|Speed Demon|James Saunders, a disgruntled chemist tired of his job with the Hudson Pharmaceutical Company of West Caldwell, New Jersey, was contacted by the Grandmaster and offered superhuman powers in exchange for joining a team that would compete on his behalf.|7|5|8|0
1010694|Speedball (Robert Baldwin)||40|12|49|3
1009605|Spencer Smythe||7|3|7|0
1011366|Sphinx (Anath-Na Mut)||0|0|0|0
1010727|Spider-dok||0|0|0|0
1009157|Spider-Girl (Anya Corazon)| |68|18|77|2
1009609|Spider-Girl (May Parker)|"May ""Mayday"" Parker is the daughter of Spider-Man and Mary Jane Watson-Parker. Born with all her fatherï¿½s powers-and the same silly sense of humor-sheï¿½s grown up to become one of Earthï¿½s most trusted heroes and a fitting tribute to her proud papa."|200|38|313|1
1017603|Spider-Gwen (Gwen Stacy)||138|43|141|2
1011347|Spider-Ham (Larval Earth)|As Spider-Ham Peter faced such nefarious foes as Ductor Doom, Bull-Frog, Raven the Hunter, Hogzilla, the Buzzard and the King-Pig!|53|21|54|0
1011054|Spider-Man (1602)||44|5|79|0
1014873|Spider-Man (2099)||67|22|67|0
1016452|Spider-Man (Ai Apaec)||15|2|29|0
1014858|Spider-Man (Ben Reilly)||65|20|66|1
1012200|Spider-Man (House of M)|In the House of M universe, surrounded by his family, including his young son Richard and close friends, Peter Parker is the envy of the world and its most popular mutant; but lately, Peter has felt like something is wrong in his world.|0|0|0|0
1017332|Spider-Man (LEGO Marvel Super Heroes)||0|0|0|0
1011114|Spider-Man (Marvel Zombies)|Zombie Spider-Man ate his own wife and aunt, the only two people left in the world who truly loved him.|8|4|8|0
1017305|Spider-Man (Marvel: Avengers Alliance)||0|0|0|0
1016181|Spider-Man (Miles Morales)|Teenager Miles Morales grew up in Brooklyn, New York. Recently, Miles took on the controversial and pressured role of Spider-Man shortly after the death of the original. Morales made his debut against The Kangaroo, much to the surprise and disapproval of many present at the confrontation.|352|107|364|2
1012295|Spider-Man (Noir)||18|6|19|0
1009610|Spider-Man (Peter Parker)|Bitten by a radioactive spider, high school student Peter Parker gained the speed, strength and powers of a spider. Adopting the name Spider-Man, Peter hoped to start a career using his new abilities. Taught that with great power comes great responsibility, Spidey has vowed to use his powers to help people.|4214|1112|6209|38
1011377|Spider-Man (Takuya Yamashiro)||0|0|0|0
1011010|Spider-Man (Ultimate)|Peter’s relatively normal life changed abruptly during a school trip to Osborn Industries, Inc, where the company had been working on a super soldier serum, the Oz Compound; a spider exposed to it escaped and bit Peter before it was destroyed.|260|45|351|0
1010795|Spider-Woman (Charlotte Witter)||11|6|14|1
1009608|Spider-Woman (Jessica Drew)|When young Jessica Drew suffered uranium poisoning in 1931, her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.|304|97|317|14
1010794|Spider-Woman (Mattie Franklin)|Mattie Franklin was granted her powers when, after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five, she took her father's place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.|17|6|17|1
1009614|Spiral (Rita Wayword)|Spiral was created to be an agent of Mojo, the despotic leader of Mojo World, often used as his favored personal servant, executioner, and spy.|49|21|52|4
1011158|Spirit|Spirit is a member of the Luphomoid race and she is one of the few survivors of her planet's destruction.|0|0|0|0
1010899|Spitfire|During World War II, Jacqueline Falsworth bravely served in Britain’s Home Guard.|29|14|33|1
1009616|Spot|Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk, the Kingpin of Crime.|16|10|20|2
1011180|Sprite|Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.|0|0|0|0
1009617|Spyke||0|0|0|0
1014905|Squadron Sinister||9|3|9|0
1010814|Squadron Supreme (Earth-712)||52|17|68|0
1010860|Squirrel Girl|Escaping the taunts of her fellow school students regarding her physical mutation, Los-Angeles born Doreen Green fled into the nearby woods where she quickly discovered her affinity for squirrels.|124|46|127|2
1009618|Stacy X||37|19|36|1
1015003|Stacy X (Ultimate)||2|1|2|0
1011307|Star Brand||31|11|46|1
1010733|Star-Lord (Peter Quill)|Refusing to miss his opportunity, Peter Jason Quill stole a scoutship from Cape Canaveral, returned to Eve, and shot his way to the appointed spot, where his old rival Harrelson, NASA's choice to be Star-Lord, was awaiting selection, where Quill was transported away in his stead, and transformed into Star-Lord.|99|38|142|4
1009621|Starbolt|Starbolt is a member of the Shi'ar Imperial Guard.|9|6|6|1
1010764|Stardust|As Herald for the world devourer, Galactus, Stardust found suitable worlds for her master to consume.|2|2|2|1
1011084|Starfox|The youngest son of Mentor and Sui-San, Eros had the natural ability to excite pleasure in others, but his power had no effect upon his mutant older brother, Thanos, who worshiped the cosmic embodiment of Death and led an army against Titan.|39|16|42|1
1011341|Starhawk (Stakar Ogord)|Though best known as a 31st century hero in the alternate Reality-691 timeline, the enigmatic, space-faring Starhawk originated a millennium earlier.|29|2|48|0
1011078|Starjammers||32|18|30|0
1009622|Stark Industries||0|0|0|0
1010828|Stature|Cassie Lang is the daughter of deceased Avenger Scott Lang and a member of the Young Avengers.|32|13|30|3
1010889|Steel Serpent (Davos)||16|5|19|0
1012230|Stegron|Vincent Stegron was hired by S.H.I.E.L.D. to work with Dr. Curt Connors to study dinosaur DNA from the Savage Land.|6|4|7|0
1011159|Stellaris|It is unknown how Stellaris survived the extermination of her home world by the Celestials or how she acquired her living armor, but ever since she has committed herself to their destruction.|2|1|4|0
1009625|Stepford Cuckoos|The Stepford Cuckoos were five identical mutant sisters who enrolled at the Xavier Institute and soon proved to be the crème de la crème of Emma Frost's telepathy class.|43|14|44|5
1009615|Stephanie de la Spiroza||0|0|0|0
1010901|Stephen Strange||10|6|12|1
1010326|Steve Rogers||43|25|40|1
1009626|Stick|Stick, who trained both Daredevil and Elektra in the martial arts, is the leader of the warrior order called The Chaste, and has fought alongside the clan's other members against The Hand for years.|17|7|19|1
1009627|Stilt-Man (Wibur Day)|Wilbur Day was a scientist at Kaxton Labs who stole designs for a hydraulic ramming device from his company out of frustration of his position in his job.|10|9|13|0
1009628|Stingray (Walter Newell)|Creating the Stingray costume, Newell succeeded in capturing the Sub-Mariner, although Namor soon escaped and Newell, while initially defeating him a second time, allowed his friend to go.|33|15|35|2
1010327|Stone Men||0|0|0|0
1009629|Storm|Ororo Monroe is the descendant of an ancient line of African priestesses, all of whom have white hair, blue eyes, and the potential to wield magic.|862|219|1003|30
1010979|Storm (Age of Apocalypse)|Calling herself the Windrider, Storm carved out a small area of Africa as her own and intended to keep it safe from the strife of the war between humans and mutants.|12|3|11|1
1017309|Storm (Marvel Heroes)||0|0|0|0
1010978|Storm (Ultimate)|Ororo Munroe was raised in Morocco, learning English from American films, and after her family was murdered she fled to America, stealing cars in Harlem before relocating to Texas.|65|13|118|0
1011062|Stranger|By his own account, the Stranger is a composite being possessing the combined strength and intellect of the billions of humanoid beings who once lived on the planet Gigantus, an ancient world in the Andromeda Galaxy whose size approached the limit at which a planet can exist before fissioning into a sun.|7|6|5|0
1011051|Strong Guy|According to his own admission, Guido was a nerdy-looking kid in his early life, bullied by other children, but after he discovered his mutant ability at a young age, when he was struck by a school bus, no one bullied him again.|69|14|75|2
1009632|Stryfe|Stryfe is the clone of Nathan Christopher Summers, alias Cable, the son of Cyclops of the X-Men.|49|21|55|1
1011225|Stryfe (Ultimate)||0|0|0|0
1010791|Sub-Mariner|Prince Namor is the half-human/half-Atlantean ruler of Atlantis.|576|177|802|13
1009631|Sue Storm||40|16|59|1
1011212|Sugar Man|The Sugar Man was in charge of the Seattle Core, a slave camp that helped power North America during the Age of Apocalypse.|4|2|4|1
1009635|Sumo||3|1|4|0
1009636|Sunfire|Shiro Yoshida’s mother was exposed to the atomic devastation of Hiroshima during World War II and died giving birth to him.|84|38|95|6
1010981|Sunfire (Age of Apocalypse)|During the beginning of Apocalypse's rise, Magneto approached Japan's greatest heroes, Sunfire and the Silver Samurai, and asked them to work with him and the X-Men to stop Apocalypse.|7|3|6|1
1009637|Sunset Bain||9|2|9|0
1009638|Sunspot|Growing up in a wealthy Brazilian family, Roberto da Costa was forging a career as a skilled soccer player until his mutant nature manifested during a match.|205|62|228|12
1015280|Super Hero Squad||16|5|30|0
1011022|Super-Adaptoid|The Super-Adaptoid was created by the organization known as A.I.M. using a piece of the Cosmic Cube.|12|9|15|0
1009639|Super-Skrull|After the Fantastic Four stopped the Skrulls' attempted invasion of Earth, Skrull Emperor Dorrek invested vast resources into creating a superbeing of his own.|31|22|35|3
1011232|Supernaut|Sergeant Milo Fields was recruited for the Order and regained the use of his legs after his nervous system intermingled with that of Aralune.|11|2|19|1
1011160|Supreme Intelligence|The Supreme Intelligence is an organic, computer construct, created by the Kree to act as their supreme leader.|15|6|17|0
1010695|Surge|Prior to enrolling at the Xavier Institute, Noriko Ashida lived on the street and was reliant on illegally obtained prescription drugs to reduce her highly accelerated mutant brain functions to a manageable rate.|27|10|36|1
1011477|Surtur|"Surtur was an enormous fiery demon native to the dimension of Asgard. Possessed of evil intelligence and vast power, Surtur was one of the major elemental forces of evil that the Asgardians feared. He was a mystical being whose existence predated that of Odin himself. Over 1,000 feet tall and wielding a huge fiery sword, he was once imprisoned by Odin at the Earth's core. Along with Ymir the Frost Giant and the Midgard Serpent, Surtur was the most powerful of Asgard's native enemies.

Surtur has been freed from imprisonment a few times over the years. The first time the Asgardian god of mischief Loki set Surtur free to wreak havok on Earth. The second time Surtur was set free by Marduk of the Sons of Satannish, a cult of human demon-worshippers. Surtur was banished to some unnamed netherworld at the end of that encounter. He appeared, yet again, in what was to be one of the Asgardians greatest battles against Surtur. Surtur hatched a plan to lure Asgard's armies to Earth leaving the city vulnerable to attack. He crossed Bifrost with his newly forged Twilight blade believing Asgard to be defenseless; Odin, Thor and Loki were there to make a last stand to defeat Surtur. Their victory did not come easy though, as Odin fell along with Surtur into a dimensional rift.

Surtur apparently died along with the Asgardians during Ragnarok."|15|8|20|2
1011172|Susan Delgado||0|0|0|0
1011075|Swarm|Fritz von Meyer was once a Nazi scientist, the details of which remain unrevealed, although it is known he had access to looted gold from countless European capitals to fund his research.|2|2|2|0
1011017|Sway|Suzanne Chan saw her parents gunned down in front of her, though she remained unscathed due to her manifesting mutant ability to stop time.|1|1|1|0
1009640|Switch||8|2|12|0
1017852|Sword Master (Sword Master)||25|7|25|0
1009641|Swordsman|Andreas reappeared as the Swordsman in the latest incarnation of the Thunderbolts, though his true identity was kept secret for some time.|60|25|56|4
1010982|Swordsman (Jacques Duquesne)|When Clint Barton came to the Carson Carnival of Traveling Wonders, the Swordsman became one of his mentors.|4|2|4|1
1009642|Sym||2|1|3|0
1009643|Synch|Everett Thomas was a founding member of Generation X.|18|12|18|1
1009644|T'Challa||8|5|7|0
1011042|Tag||10|4|12|0
1009646|Talisman (Elizabeth Twoyoungmen)|Elizabeth Twoyoungmen was born in Calgary, Alberta, Canada, the daughter of Michael Twoyoungman (Shaman) of the Canadian superhero team Alpha Flight.|10|2|10|1
1010753|Talkback (Chase Stein)|Chase Stein is the son of mad scientists Victor and Janet Stein and is the tech genius of the Runaways.|6|3|6|1
1011395|Talon (Fraternity of Raptors)|Falling to Earth wrapped in a ball of flame, Talon crash landed next to the home of Chris Powell, the young hero known as Darkhawk.|1|1|1|0
1011161|Talos|Born without the ability to shape shift like other Skrulls, Talos became a savage fighter and a decorated military commander.|1|1|1|1
1011149|Tana Nile||6|2|6|1
1010713|Tarantula (Luis Alvarez)|Alvarez replaced the original Tarantula after his death by the dictatorship Delvadian government.|6|3|7|1
1011854|Tarantula (Maria Vasquez)|Tarantula has a bad attitude, evidenced by her enjoyment of inflicting pain upon her opponents, to the chagrin of her fellow Heroes for Hire.|2|1|2|0
1009647|Tarot||5|2|6|0
1009648|Taskmaster|"Taskmaster first exhibited his unusual ability, called ""photographic reflexes,"" which allowed him to mimic the motion of anyone he saw, when he was a young boy."|109|46|130|6
1011115|Tattoo||0|0|0|0
1011896|Taurus (Cornelius van Lunt)|New York businessman Cornelius van Lunt started a lucrative career in legitimate real estate dealing, but he later branched out into various criminal endeavors.|1|1|1|0
1013504|Technarchy||0|0|0|0
1011000|Ted Forrester||0|0|0|0
1009650|Tempest||23|13|26|2
1011162|Tenebrous|Tenebrous has existed in this universe since its infancy, and was imprisoned in the planet Kyln after a battle with Galactus.|2|1|2|1
1009651|Terrax|Tyros was once the dictator of the city Lanlak on the planet Birj, where his superhuman ability to command rocks and earth enabled him to overcome all resistance, but his rule of Lanlak came to an end when he was sought by the world-devouring Galactus to serve as his latest Herald.|28|19|29|1
1011034|Terror|In the distant past, Terror battled a green bear-like demon that threatened early mankind, sacrificing his own form to overcome it; he was then cursed to wear its decayed form but gained its power.|13|5|13|1
1010819|Texas Twister||3|3|4|0
1011003|Thaddeus Ross||12|1|23|0
1009652|Thanos|The Mad Titan Thanos, a melancholy, brooding individual, consumed with the concept of death, sought out personal power and increased strength, endowing himself with cybernetic implants until he became more powerful than any of his brethren.|282|136|310|8
1015004|Thanos (Ultimate)||5|2|7|0
1011083|The 198||0|0|0|0
1009653|The Anarchist||2|2|5|0
1009654|The Call||0|0|0|0
1010714|The Captain||0|0|0|0
1012080|The Collector (Taneleer Tivan)|The Collector is one of the oldest living beings in the universe, having been among the first of the universe's races to become sentient in the wake of the Big Bang.|22|18|24|0
1011294|The Enforcers||2|2|3|0
1010728|The Executioner||0|0|0|0
1009655|The Fallen||0|0|0|0
1011219|The Fury||1|1|1|0
1010359|The Hand||42|23|53|4
1010715|The Hood||40|13|42|3
1011295|The Howling Commandos||4|2|4|0
1014986|The Hunter||0|0|0|0
1010998|The Initiative||18|2|24|2
